"Id","NomDeNaissance","Prenom","Sexe","DateDeNaissance","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","TypeFonction","DateDebutFonction","DateFinFonction","MotifFinFonction","NuancePolitique","IdTerritoire","NomTerritoire","TypeTerritoire","Sources"
"cdo_018","DE BROISSIA","LOUIS","M",1943-06-01,"SENATEUR",1998-09-27,2008-09-20,"FM",NA,NA,NA,NA,"DROITE",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_018","DE BROISSIA","LOUIS","M",1943-06-01,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,NA,NA,"BLAGNY SUR VINGEANNE","Commune","WIKIPEDIA"
"cdo_018","DE BROISSIA","LOUIS","M",1943-06-01,"CONSEILLER DEPARTEMENTAL",2004-03-21,2011-03-20,"FM",NA,NA,NA,NA,NA,NA,"MIREBEAU SUR BEZE","Canton","WIKIPEDIA"
"cdo_018","DE BROISSIA","LOUIS","M",1943-06-01,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM",NA,NA,NA,NA,NA,NA,"BLAGNY SUR VINGEANNE","Commune","WIKIPEDIA"
"cdo_018","DE BROISSIA","LOUIS","M",1943-06-01,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM",NA,NA,NA,NA,NA,NA,"BLAGNY SUR VINGEANNE","Commune","WIKIPEDIA"
"cdo_019","DE COURSON","YOLAINE","F",1954-07-14,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2014-03-23,2017-06-10,"CUMUL",NA,NA,"ARRANS","Commune","WIKIPEDIA"
"cdo_019","DE COURSON","YOLAINE","F",1954-07-14,"DEPUTE",2017-06-11,2022-06-10,"FM",NA,NA,NA,NA,"LREM",NA,"4EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_020","DELATTE","CHARLES","M",1922-01-10,"DEPUTE EUROPEEN",1979-06-07,1984-06-10,"FM",NA,NA,NA,NA,NA,NA,NA,NA,"BOTTIN CdO"
"cdo_021","DELATTE","REMI","M",1956-06-09,"CONSEILLER MUNICIPAL",1983-03-13,1989-03-10,"FM",NA,NA,NA,NA,"CENTRE","47564","DIJON","Commune","BOTTIN CdO"
"cdo_020","DELATTE","CHARLES","M",1922-01-10,"CONSEILLER REGIONAL",1986-03-16,1992-03-20,"FM",NA,NA,NA,NA,NA,"1790_20","COTE D OR","Departement","BOTTIN CdO"
"cdo_021","DELATTE","REMI","M",1956-06-09,"CONSEILLER MUNICIPAL",1989-03-12,1995-03-19,"FM",NA,NA,NA,NA,"CENTRE",NA,"DIJON","Commune","BOTTIN CdO"
"cdo_021","DELATTE","REMI","M",1956-06-09,"CONSEILLER MUNICIPAL",1995-06-19,2001-03-10,"FM","M",1995-06-19,2001-03-10,"FM","CENTRE","60761","SAINT APOLLINAIRE","Commune","BOTTIN CdO"
"cdo_021","DELATTE","REMI","M",1956-06-09,"CONSEILLER REGIONAL",1998-03-15,2004-03-20,"FM",NA,NA,NA,NA,"DROITE","1790_20","COTE D OR","Departement","BOTTIN CdO"
"cdo_021","DELATTE","REMI","M",1956-06-09,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","DROITE",NA,"SAINT APOLLINAIRE","Commune","WIKIPEDIA"
"cdo_021","DELATTE","REMI","M",1956-06-09,"CONSEILLER REGIONAL",2004-03-21,2007-07-15,"DM",NA,NA,NA,NA,"DROITE","1790_20","COTE D OR","Departement","BOTTIN CdO"
"cdo_021","DELATTE","REMI","M",1956-06-09,"DEPUTE",2007-06-20,2012-06-10,"FM",NA,NA,NA,NA,"DROITE",NA,"2EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_021","DELATTE","REMI","M",1956-06-09,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","DROITE",NA,"SAINT APOLLINAIRE","Commune","WIKIPEDIA"
"cdo_021","DELATTE","REMI","M",1956-06-09,"DEPUTE",2012-06-12,2017-06-10,"FM",NA,NA,NA,NA,"DROITE",NA,"2EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_021","DELATTE","REMI","M",1956-06-09,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2014-03-23,2017-06-10,"AU","DROITE",NA,"SAINT APOLLINAIRE","Commune","WIKIPEDIA"
"cdo_021","DELATTE","REMI","M",1956-06-09,"DEPUTE",2017-06-16,2022-06-10,"FM",NA,NA,NA,NA,"DROITE",NA,"2EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_022","DEPIERRE","BERNARD","M",1945-06-06,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM",NA,NA,NA,NA,"DROITE","47564","DIJON","Commune","BOTTIN CdO"
"cdo_022","DEPIERRE","BERNARD","M",1945-06-06,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM",NA,NA,NA,NA,"DROITE","47564","DIJON","Commune","BOTTIN CdO"
"cdo_022","DEPIERRE","BERNARD","M",1945-06-06,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM",NA,NA,NA,NA,"DROITE","47564","DIJON","Commune","BOTTIN CdO"
"cdo_022","DEPIERRE","BERNARD","M",1945-06-06,"CONSEILLER DEPARTEMENTAL",1994-03-20,2001-04-10,"FM",NA,NA,NA,NA,NA,"21_19-41","DIJON 7","Canton","BOTTIN CdO"
"cdo_022","DEPIERRE","BERNARD","M",1945-06-06,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM",NA,NA,NA,NA,"DROITE","47564","DIJON","Commune","BOTTIN CdO"
"cdo_022","DEPIERRE","BERNARD","M",1945-06-06,"CONSEILLER MUNICIPAL",2001-03-11,2002-07-01,"AU",NA,NA,NA,NA,"DROITE","47564","DIJON","Commune","BOTTIN CdO"
"cdo_022","DEPIERRE","BERNARD","M",1945-06-06,"DEPUTE",2002-06-09,2007-06-10,"FM",NA,NA,NA,NA,"DROITE",NA,"1ERE CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_022","DEPIERRE","BERNARD","M",1945-06-06,"DEPUTE",2007-06-17,2012-06-10,"FM",NA,NA,NA,NA,"DROITE",NA,"1ERE CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_023","DETANG","REMI","M",1956-05-03,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM",NA,NA,NA,NA,"SOC",NA,"QUETIGNY","Commune","PRESSE"
"cdo_023","DETANG","REMI","M",1956-05-03,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"QUETIGNY","Commune","PRESSE"
"cdo_023","DETANG","REMI","M",1956-05-03,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"QUETIGNY","Commune","PRESSE"
"cdo_023","DETANG","REMI","M",1956-05-03,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"QUETIGNY","Commune","PRESSE"
"cdo_023","DETANG","REMI","M",1956-05-03,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2016-02-01,2020-03-10,"FM","SOC",NA,"QUETIGNY","Commune","PRESSE"
"cdo_023","DETANG","REMI","M",1956-05-03,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,"M",2020-03-20,NA,NA,"SOC",NA,"QUETIGNY","Commune","PRESSE"
"cdo_024","DUCHET","ROGER","M",1904-07-04,"CONSEILLER MUNICIPAL",1945-04-29,1947-10-10,"FM","M",1945-04-29,1947-10-10,"FM",NA,"48130","BEAUNE","Commune","WIKIPEDIA"
"cdo_024","DUCHET","ROGER","M",1904-07-04,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM","M",1947-10-19,1953-04-20,"FM",NA,"48130","BEAUNE","Commune","WIKIPEDIA"
"cdo_024","DUCHET","ROGER","M",1904-07-04,"CONSEILLER MUNICIPAL",1953-05-26,1959-03-05,"FM","M",1953-05-26,1959-03-05,"FM",NA,"48130","BEAUNE","Commune","WIKIPEDIA"
"cdo_024","DUCHET","ROGER","M",1904-07-04,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM",NA,"48130","BEAUNE","Commune","WIKIPEDIA"
"cdo_024","DUCHET","ROGER","M",1904-07-04,"SENATEUR",1959-04-26,1962-09-20,"FM",NA,NA,NA,NA,"IND",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_024","DUCHET","ROGER","M",1904-07-04,"SENATEUR",1962-09-23,1971-09-01,"FM",NA,NA,NA,NA,"IND",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER DEPARTEMENTAL",1976-03-07,1982-03-10,"FM",NA,NA,NA,NA,"SOC","21_11-38","CHENOVE","Canton","BOTTIN CdO"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER DEPARTEMENTAL",1982-03-14,1988-09-20,"FM",NA,NA,NA,NA,"SOC","21_11-38","CHENOVE","Canton","BOTTIN CdO"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER REGIONAL",1986-03-16,1992-03-20,"FM",NA,NA,NA,NA,"SOC","1790_20","COTE D OR","Departement","BOTTIN CdO"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER DEPARTEMENTAL",1988-09-25,1994-04-15,"FM",NA,NA,NA,NA,"SOC","21_11-38","CHENOVE","Canton","BOTTIN CdO"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER DEPARTEMENTAL",1994-03-20,2001-04-10,"FM",NA,NA,NA,NA,"SOC","21_11-38","CHENOVE","Canton","BOTTIN CdO"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER MUNICIPAL",1995-03-11,2001-03-10,"FM","M",1999-12-10,2001-03-10,"FM","SOC","65024","CHENOVE","Commune","ARCHIVES"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER DEPARTEMENTAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"CHENOVE","Canton","WIKIPEDIA"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","SOC",NA,"CHENOVE","Commune","WIKIPEDIA"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER DEPARTEMENTAL",2008-03-09,2015-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"CHENOVE","Canton","WIKIPEDIA"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","SOC",NA,"CHENOVE","Commune","WIKIPEDIA"
"cdo_025","ESMONIN","JEAN","M",1937-02-27,"CONSEILLER MUNICIPAL",2014-09-23,2015-08-20,"DM","M",2014-09-23,2015-08-20,"DM","SOC",NA,"CHENOVE","Commune","WIKIPEDIA"
"cdo_026","ETIEVANT","MICHEL","M",1932-12-12,"CONSEILLER MUNICIPAL",1995-03-11,2001-03-10,"FM","M",1995-03-11,2001-03-10,"FM",NA,"55032","LONGVIC","Commune","BOTTIN CdO"
"cdo_026","ETIEVANT","MICHEL","M",1932-12-12,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM",NA,"55032","LONGVIC","Commune","WIKIPEDIA"
"cdo_026","ETIEVANT","MICHEL","M",1932-12-12,"CONSEILLER REGIONAL",1998-03-15,2004-03-20,"FM",NA,NA,NA,NA,NA,"1790_20","COTE D OR","Departement","BOTTIN CdO"
"cdo_026","ETIEVANT","MICHEL","M",1932-12-12,"DEPUTE",1999-12-10,2002-06-18,"FM",NA,NA,NA,NA,NA,"66983","3EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_026","ETIEVANT","MICHEL","M",1932-12-12,"CONSEILLER MUNICIPAL",2001-03-11,2006-07-07,"DC","M",2001-03-11,2006-07-07,"DC",NA,"55032","LONGVIC","Commune","BOTTIN CdO"
"cdo_027","FALCONNET","THIERRY","M",1964-11-27,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"CHENOVE","Commune","WIKIPEDIA"
"cdo_027","FALCONNET","THIERRY","M",1964-11-27,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,"SOC",NA,"CHENOVE","Commune","WIKIPEDIA"
"cdo_027","FALCONNET","THIERRY","M",1964-11-27,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"CHENOVE","Commune","WIKIPEDIA"
"cdo_027","FALCONNET","THIERRY","M",1964-11-27,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2015-09-01,2020-03-10,"FM","SOC",NA,"CHENOVE","Commune","WIKIPEDIA"
"cdo_027","FALCONNET","THIERRY","M",1964-11-27,"CONSEILLER MUNICIPAL",2020-03-20,NA,"FM","M",2020-03-20,NA,NA,"SOC",NA,"CHENOVE","Commune","WIKIPEDIA"
"cdo_028","FROUSSART","JEAN","M",1908-05-16,"CONSEILLER MUNICIPAL",1953-04-26,1959-03-05,"FM","M",1953-04-26,1959-03-05,"FM","CENTRE","66183","CHEVIGNY SAINT SAUVEUR","Commune","ARCHIVES"
"cdo_028","FROUSSART","JEAN","M",1908-05-16,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM","CENTRE","66183","CHEVIGNY SAINT SAUVEUR","Commune","ARCHIVES"
"cdo_028","FROUSSART","JEAN","M",1908-05-16,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","CENTRE",NA,"CHEVIGNY SAINT SAUVEUR","Commune","WIKIPEDIA"
"cdo_028","FROUSSART","JEAN","M",1908-05-16,"CONSEILLER MUNICIPAL",1971-03-13,1977-03-10,"FM","M",1971-03-13,1977-03-10,"FM","CENTRE","66183","CHEVIGNY SAINT SAUVEUR","Commune","WIKIPEDIA"
"cdo_029","GISCLON","JOFFRE","M",1915-04-14,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1965-03-14,1971-03-10,"FM","DVG","35797","TALANT","Commune","WIKIPEDIA"
"cdo_029","GISCLON","JOFFRE","M",1915-04-14,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM","DVG","35797","TALANT","Commune","ARCHIVES"
"cdo_030","GRANDGUILLAUME","LAURENT","M",1978-01-20,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","ADJOINT",2008-03-09,2012-06-20,"AU","SOC",NA,"DIJON","Commune","WIKIPEDIA"
"cdo_030","GRANDGUILLAUME","LAURENT","M",1978-01-20,"CONSEILLER DEPARTEMENTAL",2008-03-21,2012-06-17,"AU",NA,NA,NA,NA,"SOC",NA,"DIJON 5","Canton","WIKIPEDIA"
"cdo_030","GRANDGUILLAUME","LAURENT","M",1978-01-20,"DEPUTE",2012-06-20,2017-06-10,"FM",NA,NA,NA,NA,"SOC",NA,"1ERE CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_031","GRILLOT","LOUIS","M",1932-04-18,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM","M",1977-03-13,1983-03-05,"FM",NA,NA,"CENSEREY","Commune","WIKIPEDIA"
"cdo_031","GRILLOT","LOUIS","M",1932-04-18,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM",NA,NA,"CENSEREY","Commune","WIKIPEDIA"
"cdo_031","GRILLOT","LOUIS","M",1932-04-18,"CONSEILLER DEPARTEMENTAL",1989-01-01,1991-01-01,NA,NA,NA,NA,NA,NA,NA,"LIERNAIS","Canton","WIKIPEDIA"
"cdo_031","GRILLOT","LOUIS","M",1932-04-18,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM",NA,NA,"CENSEREY","Commune","WIKIPEDIA"
"cdo_031","GRILLOT","LOUIS","M",1932-04-18,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM",NA,NA,"CENSEREY","Commune","WIKIPEDIA"
"cdo_031","GRILLOT","LOUIS","M",1932-04-18,"SENATEUR",1998-10-01,2008-09-20,"FM",NA,NA,NA,NA,"DROITE",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_031","GRILLOT","LOUIS","M",1932-04-18,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM",NA,NA,"CENSEREY","Commune","WIKIPEDIA"
"cdo_032","HOUELLE","MICHEL","M",1933-08-09,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM","M",1977-03-13,1983-03-05,"FM","SOC","35797","TALANT","Commune","BOTTIN CdO"
"cdo_032","HOUELLE","MICHEL","M",1933-08-09,"CONSEILLER REGIONAL",1986-03-16,1987-04-01,"AU",NA,NA,NA,NA,"SOC","1790_20","COTE D OR","Departement","BOTTIN CdO"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM",NA,NA,"SALIVES","Commune","WIKIPEDIA"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"CONSEILLER DEPARTEMENTAL",1998-03-15,2004-03-20,"FM",NA,NA,NA,NA,"DROITE","21_25-16","GRANCEY LE CHATEAU","Canton","BOTTIN CdO"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM",NA,NA,"SALIVES","Commune","WIKIPEDIA"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"CONSEILLER DEPARTEMENTAL",2004-03-21,2011-03-15,"FM",NA,NA,NA,NA,"DROITE",NA,"GRANCEY LE CHATEAU","Canton","WIKIPEDIA"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM",NA,NA,"SALIVES","Commune","WIKIPEDIA"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"SENATEUR",2008-09-21,2014-09-20,"FM",NA,NA,NA,NA,"DROITE",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"CONSEILLER DEPARTEMENTAL",2011-03-20,2014-05-22,"AU",NA,NA,NA,NA,"DROITE",NA,"GRANCEY LE CHATEAU","Canton","WIKIPEDIA"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"CONSEILLER MUNICIPAL",2014-04-04,2020-06-20,"FM",NA,NA,NA,NA,NA,NA,"DIJON","Commune","WIKIPEDIA"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"SENATEUR",2014-09-28,2020-09-20,"FM",NA,NA,NA,NA,"DROITE",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_033","HOUPERT","ALAIN","M",1957-08-13,"SENATEUR",2020-09-27,NA,NA,NA,NA,NA,NA,"DROITE",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_034","JACOB","LUCIEN","M",1930-07-03,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-05,"FM","M",1977-03-13,1983-03-05,"FM",NA,"64014","ECHEVRONNE","Commune","BOTTIN CdO"
"cdo_034","JACOB","LUCIEN","M",1930-07-03,"DEPUTE",1978-04-01,1981-06-10,"FM",NA,NA,NA,NA,NA,"66983","3EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","BOTTIN CdO"
"cdo_034","JACOB","LUCIEN","M",1930-07-03,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM",NA,"64014","ECHEVRONNE","Commune","BOTTIN CdO"
"cdo_034","JACOB","LUCIEN","M",1930-07-03,"DEPUTE",1986-03-16,1988-06-01,NA,NA,NA,NA,NA,NA,"66982","2EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","BOTTIN CdO"
"cdo_034","JACOB","LUCIEN","M",1930-07-03,"CONSEILLER MUNICIPAL",1989-03-12,1995-06-10,"FM","M",1989-03-12,1995-06-10,"FM",NA,"64014","ECHEVRONNE","Commune","BOTTIN CdO"
"cdo_034","JACOB","LUCIEN","M",1930-07-03,"CONSEILLER DEPARTEMENTAL",1992-03-22,1998-03-10,"FM",NA,NA,NA,NA,NA,"21_6-5","BEAUNE NORD","Canton","BOTTIN CdO"
"cdo_034","JACOB","LUCIEN","M",1930-07-03,"CONSEILLER MUNICIPAL",1995-06-11,2001-03-10,"FM","M",1995-06-11,2001-03-10,"FM",NA,"64014","ECHEVRONNE","Commune","BOTTIN CdO"
"cdo_034","JACOB","LUCIEN","M",1930-07-03,"CONSEILLER DEPARTEMENTAL",1998-03-15,2004-03-20,"FM",NA,NA,NA,NA,NA,"21_6-5","BEAUNE NORD","Canton","BOTTIN CdO"
"cdo_035","JACQUELINET","MARCEL","M",NA,"CONSEILLER MUNICIPAL",1983-03-06,1986-01-01,"AU","M",1983-03-06,1986-01-01,"AU","DVD","55032","LONGVIC","Commune","WIKIPEDIA"
"cdo_036","JACQUES","PIERRE","M",1910-10-18,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM","DVG","40756","FONTAINE LES DIJON","Commune","ARCHIVES"
"cdo_037","JAPIOT","FRANCOIS","M",1912-11-01,"CONSEILLER MUNICIPAL",1953-05-26,1959-03-05,"FM",NA,NA,NA,NA,NA,NA,"DIJON","Commune","WIKIPEDIA"
"cdo_037","JAPIOT","FRANCOIS","M",1912-11-01,"DEPUTE",1958-11-30,1962-10-01,"FM",NA,NA,NA,NA,"IND",NA,"2EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_037","JAPIOT","FRANCOIS","M",1912-11-01,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM",NA,NA,NA,NA,NA,NA,"DIJON","Commune","WIKIPEDIA"
"cdo_037","JAPIOT","FRANCOIS","M",1912-11-01,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM",NA,NA,NA,NA,NA,NA,"DIJON","Commune","WIKIPEDIA"
"cdo_037","JAPIOT","FRANCOIS","M",1912-11-01,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM",NA,NA,NA,NA,NA,NA,"DIJON","Commune","WIKIPEDIA"
"cdo_038","KHATTABI","FADILA","F",1962-02-23,"CONSEILLER REGIONAL",2004-03-21,2010-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_038","KHATTABI","FADILA","F",1962-02-23,"CONSEILLER REGIONAL",2010-03-14,2015-12-01,"FM","VP",2010-03-14,2015-12-01,"FM","SOC",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_038","KHATTABI","FADILA","F",1962-02-23,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM",NA,NA,NA,NA,"LREM",NA,"VAROIS ET CHAIGNOT","Commune","WIKIPEDIA"
"cdo_038","KHATTABI","FADILA","F",1962-02-23,"DEPUTE",2017-06-11,2022-06-10,"FM",NA,NA,NA,NA,"LREM",NA,"3EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_038","KHATTABI","FADILA","F",1962-02-23,"DEPUTE",2022-06-19,NA,NA,NA,NA,NA,NA,"LREM",NA,"3EME CIRCONSCRIPTION COTE D OR","Circonscription Legislative","WIKIPEDIA"
"cdo_039","KIR","FELIX","M",1876-01-22,"CONSEILLER MUNICIPAL",1945-04-29,1947-10-10,"FM","M",1945-04-29,1947-10-10,"FM",NA,"47564","DIJON","Commune","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"CONSEILLER DEPARTEMENTAL",1945-09-23,1961-06-01,"FM","VP",1945-09-23,1951-01-01,NA,NA,NA,"DIJON OUEST","Canton","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"DEPUTE",1946-01-01,1958-11-20,"FM",NA,NA,NA,NA,"IND",NA,NA,"Circonscription Legislative","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"CONSEILLER MUNICIPAL",1947-10-19,1953-04-20,"FM","M",1947-10-19,1953-04-20,"FM",NA,"47564","DIJON","Commune","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"CONSEILLER MUNICIPAL",1953-05-26,1959-03-05,"FM","M",1953-05-26,1959-03-05,"FM",NA,"47564","DIJON","Commune","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"DEPUTE",1958-11-23,1962-11-15,"FM",NA,NA,NA,NA,"IND","66981","1ERE CIRCONSCRIPTION COTE D OR","Circonscription Legislative","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM","M",1959-03-08,1965-03-10,"FM",NA,"47564","DIJON","Commune","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"CONSEILLER DEPARTEMENTAL",1961-06-04,1967-09-20,"FM",NA,NA,NA,NA,NA,NA,"DIJON OUEST","Canton","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"DEPUTE",1962-11-18,1967-03-01,"FM",NA,NA,NA,NA,"IND","66981","1ERE CIRCONSCRIPTION COTE D OR","Circonscription Legislative","BOTTIN CdO"
"cdo_039","KIR","FELIX","M",1876-01-22,"CONSEILLER MUNICIPAL",1965-03-14,1968-04-25,"DC","M",1965-03-14,1968-04-25,"DC",NA,"47564","DIJON","Commune","BOTTIN CdO"
"cdo_040","LAJOUX","ISABELLE","F",1960-05-20,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","SOC",NA,"SAVOLLES","Commune","WIKIPEDIA"
"cdo_040","LAJOUX","ISABELLE","F",1960-05-20,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","SOC",NA,"SAVOLLES","Commune","WIKIPEDIA"
"cdo_040","LAJOUX","ISABELLE","F",1960-05-20,"CONSEILLER REGIONAL",2010-03-14,2015-12-01,"FM",NA,NA,NA,NA,"SOC",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_040","LAJOUX","ISABELLE","F",1960-05-20,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-10,"FM","M",2014-03-23,2020-03-10,"FM","SOC",NA,"SAVOLLES","Circonscription Legislative","WIKIPEDIA"
"cdo_040","LAJOUX","ISABELLE","F",1960-05-20,"SENATEUR",2014-05-03,2014-09-30,"FM",NA,NA,NA,NA,"SOC",NA,"COTE D OR","Departement","WIKIPEDIA"
"cdo_041","LALLE","ALBERT","M",1905-05-24,"CONSEILLER MUNICIPAL",1935-05-05,1945-04-20,"FM","M",1935-05-05,1945-04-20,"FM",NA,"43078","VILLY LE MOUTIER","Commune","BOTTIN CdO"
