"Id","NomDeNaissance","Prenom","Sexe","DateDeNaissance","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","TypeFonction","DateDebutFonction","DateFinFonction","MotifFinFonction","NuancePolitique","IdTerritoire","NomTerritoire","TypeTerritoire","Sources"
"ssd_004","ARCHIMBAUD","ALINE","F",1948-11-02,"SENATEUR",2011-09-25,2017-09-20,"FM",NA,NA,NA,NA,"ECO",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM",NA,NA,NA,NA,NA,NA,"AUBERVILLIERS","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",1983-11-30,1989-03-12,"FM",NA,NA,NA,NA,NA,NA,"AULNAY SOUS BOIS","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",1989-03-20,1991-03-07,"AU",NA,NA,NA,NA,NA,NA,"VILLEPINTE","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",1991-04-08,1995-06-10,"FM","M",1991-04-08,1995-06-10,"FM","COM",NA,"TREMBLAY EN France","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","M",1995-06-18,2001-03-10,"FM","COM",NA,"TREMBLAY EN France","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","COM",NA,"TREMBLAY EN France","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM","M",2008-03-09,2014-03-20,"FM","COM",NA,"TREMBLAY EN France","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-15,"FM","M",2014-03-23,2020-03-15,"FM","COM",NA,"TREMBLAY EN France","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"CONSEILLER MUNICIPAL",2020-03-20,NA,NA,"M",2020-03-20,NA,NA,"COM",NA,"TREMBLAY EN France","Commune","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"DEPUTE",1981-07-02,1986-03-10,"FM",NA,NA,NA,NA,"COM",NA,"8e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"DEPUTE",1986-03-16,1988-06-01,"FM",NA,NA,NA,NA,"COM",NA,"8e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"DEPUTE",1988-06-05,1993-03-20,"FM",NA,NA,NA,NA,"COM",NA,"11e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"DEPUTE",1993-03-21,1997-05-20,"FM",NA,NA,NA,NA,"COM",NA,"11e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"DEPUTE",1997-05-25,2002-06-01,"FM",NA,NA,NA,NA,"COM",NA,"11e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"DEPUTE",2002-06-09,2007-06-01,"FM",NA,NA,NA,NA,"COM",NA,"11e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"DEPUTE",2007-06-10,2012-06-01,"FM",NA,NA,NA,NA,"GDR",NA,"11e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_005","ASENSI","FRANCOIS","M",1945-06-01,"DEPUTE",2012-06-10,2017-06-10,"FM",NA,NA,NA,NA,"GDR",NA,"11e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_006","ASSASSI","ELIANE","F",1958-10-02,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM",NA,NA,NA,NA,NA,NA,"DRANCY","Commune","WIKIPEDIA"
"ssd_006","ASSASSI","ELIANE","F",1958-10-02,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM",NA,NA,NA,NA,NA,NA,"DRANCY","Commune","WIKIPEDIA"
"ssd_006","ASSASSI","ELIANE","F",1958-10-02,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","ADJOINT",1995-06-18,2001-03-10,"FM",NA,NA,"DRANCY","Commune","WIKIPEDIA"
"ssd_006","ASSASSI","ELIANE","F",1958-10-02,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM",NA,NA,NA,NA,NA,NA,"DRANCY","Commune","WIKIPEDIA"
"ssd_006","ASSASSI","ELIANE","F",1958-10-02,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM",NA,NA,NA,NA,NA,NA,"DRANCY","Commune","WIKIPEDIA"
"ssd_006","ASSASSI","ELIANE","F",1958-10-02,"SENATEUR",2004-09-26,2011-09-20,"FM",NA,NA,NA,NA,"COM",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_006","ASSASSI","ELIANE","F",1958-10-02,"SENATEUR",2011-09-25,2017-09-20,"FM",NA,NA,NA,NA,"COM",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_006","ASSASSI","ELIANE","F",1958-10-02,"SENATEUR",2017-09-24,NA,NA,NA,NA,NA,NA,"COM",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_007","AUTAIN","CLEMENTINE","F",1973-05-26,"CONSEILLER MUNICIPAL",2001-03-25,2008-03-01,"FM","ADJOINT",2001-03-25,2008-03-01,"FM","COM",NA,"PARIS","Commune","WIKIPEDIA"
"ssd_007","AUTAIN","CLEMENTINE","F",1973-05-26,"CONSEILLER MUNICIPAL",2014-03-30,2020-06-20,"FM",NA,NA,NA,NA,"GAUCHE",NA,"SEVRAN","Commune","WIKIPEDIA"
"ssd_007","AUTAIN","CLEMENTINE","F",1973-05-26,"CONSEILLER REGIONAL",2015-12-18,2017-07-20,"AU",NA,NA,NA,NA,"EXTG",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_007","AUTAIN","CLEMENTINE","F",1973-05-26,"CONSEILLER REGIONAL",2021-06-27,NA,NA,NA,NA,NA,NA,"EXTG",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_007","AUTAIN","CLEMENTINE","F",1973-05-26,"DEPUTE",2022-06-19,NA,NA,NA,NA,NA,NA,"EXTG",NA,"11e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_007","AUTAIN","CLEMENTINE","F",1973-05-26,"DEPUTE",2017-06-21,2022-06-10,"FM",NA,NA,NA,NA,"EXTG",NA,"11e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_008","BACHELOT","FRANCOIS","M",1940-04-19,"DEPUTE",1986-03-16,1988-06-01,"FM",NA,NA,NA,NA,"EXTD",NA,"10e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"CONSEILLER DEPARTEMENTAL",1945-09-23,1951-10-01,"FM",NA,NA,NA,NA,"COM",NA,"RAINCY","Canton","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM","COM",NA,"AULNAY SOUS BOIS","Commune","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1946-11-10,1951-06-10,"FM",NA,NA,NA,NA,"COM",NA,"SEINE ET OISE","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1951-06-17,1956-01-01,"FM",NA,NA,NA,NA,"COM",NA,"SEINE ET OISE","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1956-01-02,1958-11-01,"FM",NA,NA,NA,NA,"COM",NA,"SEINE ET OISE","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1958-11-23,1962-11-10,"FM",NA,NA,NA,NA,"COM",NA,"9e CIRCONSCRIPTION SEINE ET OISE","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1962-11-18,1967-03-01,"FM",NA,NA,NA,NA,"COM",NA,"9e CIRCONSCRIPTION SEINE ET OISE","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1967-03-05,1968-06-20,"FM",NA,NA,NA,NA,"COM",NA,"8e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1968-06-23,1973-03-01,"FM",NA,NA,NA,NA,"COM",NA,"8e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1973-03-04,1978-03-10,"FM",NA,NA,NA,NA,"COM",NA,"8e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_009","BALLANGER","ROBERT","M",1912-11-02,"DEPUTE",1978-03-12,1981-06-10,"FM",NA,NA,NA,NA,"COM",NA,"8e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_011","BERNARD","PIERRE","M",1934-01-30,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM","DROITE",NA,"MONTFERMEIL","Commune","WIKIPEDIA"
"ssd_011","BERNARD","PIERRE","M",1934-01-30,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM","M",1989-03-19,1995-06-10,"FM","DROITE",NA,"MONTFERMEIL","Commune","WIKIPEDIA"
"ssd_011","BERNARD","PIERRE","M",1934-01-30,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","M",1995-06-18,2001-03-10,"FM","DROITE",NA,"MONTFERMEIL","Commune","WIKIPEDIA"
"ssd_011","BERNARD","PIERRE","M",1934-01-30,"CONSEILLER MUNICIPAL",2001-03-11,2002-06-29,NA,"M",2001-03-11,2002-06-29,NA,"DROITE",NA,"MONTFERMEIL","Commune","WIKIPEDIA"
"ssd_011","BERNARD","PIERRE","M",1934-01-30,"DEPUTE",1995-06-19,1997-04-21,"AU",NA,NA,NA,NA,NA,NA,"12e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_012","BERTHELOT","MARCELIN","M",1927-10-09,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM",NA,NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_012","BERTHELOT","MARCELIN","M",1927-10-09,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM","M",1977-03-13,1983-03-01,"FM",NA,NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_012","BERTHELOT","MARCELIN","M",1927-10-09,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM",NA,NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_012","BERTHELOT","MARCELIN","M",1927-10-09,"CONSEILLER MUNICIPAL",1989-03-19,1991-06-12,"DM","M",1989-03-19,1991-06-12,"DM",NA,NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_012","BERTHELOT","MARCELIN","M",1927-10-09,"DEPUTE",1968-06-23,1973-03-01,"FM",NA,NA,NA,NA,"COM",NA,"2e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_012","BERTHELOT","MARCELIN","M",1927-10-09,"DEPUTE",1973-03-04,1978-03-10,"FM",NA,NA,NA,NA,"COM",NA,"2e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_012","BERTHELOT","MARCELIN","M",1927-10-09,"DEPUTE",1988-06-05,1993-03-20,"FM",NA,NA,NA,NA,"COM",NA,"2e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_016","BETEILLE","RAOUL","M",1924-01-01,"CONSEILLER MUNICIPAL",1995-06-18,1997-05-20,"AU",NA,NA,NA,NA,"DROITE",NA,"EPINAY SUR SEINE","Commune","WIKIPEDIA"
"ssd_016","BETEILLE","RAOUL","M",1924-01-01,"DEPUTE",1993-03-21,1997-05-20,"FM",NA,NA,NA,NA,"DROITE",NA,"1ere CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_017","BIDARD REYDET","DANIELLE","F",1939-12-08,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","ADJOINT",1983-03-06,1989-03-10,"FM",NA,NA,"PANTIN","Commune","WIKIPEDIA"
"ssd_017","BIDARD REYDET","DANIELLE","F",1939-12-08,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM","ADJOINT",1989-03-19,1995-06-10,"FM",NA,NA,"PANTIN","Commune","WIKIPEDIA"
"ssd_017","BIDARD REYDET","DANIELLE","F",1939-12-08,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","ADJOINT",1995-06-18,2001-03-10,"FM",NA,NA,"PANTIN","Commune","WIKIPEDIA"
"ssd_017","BIDARD REYDET","DANIELLE","F",1939-12-08,"SENATEUR",1977-09-25,1986-09-20,"FM",NA,NA,NA,NA,"COM",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_017","BIDARD REYDET","DANIELLE","F",1939-12-08,"SENATEUR",1986-09-28,1995-09-20,"FM",NA,NA,NA,NA,"COM",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_017","BIDARD REYDET","DANIELLE","F",1939-12-08,"SENATEUR",1995-09-24,2004-09-20,"FM",NA,NA,NA,NA,"COM",NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_018","BIRSINGER","BERNARD","M",1954-09-01,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM",NA,NA,NA,NA,"COM",NA,"BOBIGNY","Commune","WIKIPEDIA"
"ssd_018","BIRSINGER","BERNARD","M",1954-09-01,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM",NA,NA,NA,NA,"COM",NA,"BOBIGNY","Commune","WIKIPEDIA"
"ssd_018","BIRSINGER","BERNARD","M",1954-09-01,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM",NA,NA,NA,NA,"COM",NA,"BOBIGNY","Commune","WIKIPEDIA"
"ssd_018","BIRSINGER","BERNARD","M",1954-09-01,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","M",1995-06-18,2001-03-10,"FM","COM",NA,"BOBIGNY","Commune","WIKIPEDIA"
"ssd_018","BIRSINGER","BERNARD","M",1954-09-01,"CONSEILLER MUNICIPAL",2001-03-11,2006-08-25,"DC","M",2001-03-11,2006-08-25,"DC","COM",NA,"BOBIGNY","Commune","WIKIPEDIA"
"ssd_018","BIRSINGER","BERNARD","M",1954-09-01,"DEPUTE",1997-05-25,2002-06-01,"FM",NA,NA,NA,NA,"COM",NA,"5e CIRCONSCRIPTION SEINE SAINTE DENIS","Circonscription législative","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER DEPARTEMENTAL",1973-09-23,1976-03-01,"FM",NA,NA,NA,NA,NA,NA,"EPINAY SUR SEINE","Canton","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER DEPARTEMENTAL",1976-03-07,1982-03-10,"FM",NA,NA,NA,NA,NA,NA,"EPINAY SUR SEINE","Canton","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER DEPARTEMENTAL",1982-03-14,1988-09-20,"FM",NA,NA,NA,NA,NA,NA,"EPINAY SUR SEINE","Canton","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER MUNICIPAL",1959-03-08,1965-03-10,"FM",NA,NA,NA,NA,NA,NA,"EPINAY SUR SEINE","Commune","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER MUNICIPAL",1965-03-14,1971-03-10,"FM","M",1967-01-01,1971-03-10,"FM",NA,NA,"EPINAY SUR SEINE","Commune","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM","M",1971-03-14,1977-03-10,"FM",NA,NA,"EPINAY SUR SEINE","Commune","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM","M",1977-03-13,1983-03-01,"FM",NA,NA,"EPINAY SUR SEINE","Commune","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1983-03-06,1989-03-10,"FM",NA,NA,"EPINAY SUR SEINE","Commune","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM","M",1989-03-19,1995-06-10,"FM",NA,NA,"EPINAY SUR SEINE","Commune","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"CONSEILLER REGIONAL",1976-03-01,1983-12-01,NA,NA,NA,NA,NA,NA,NA,"SEINE SAINT DENIS","Departement","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"DEPUTE",1981-07-02,1986-03-10,"FM",NA,NA,NA,NA,"SOC",NA,"1ere CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"DEPUTE",1986-03-16,1988-06-01,"FM",NA,NA,NA,NA,"SOC",NA,"1ere CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_020","BONNEMAISON","GILBERT","M",1930-06-21,"DEPUTE",1988-06-05,1993-03-20,"FM",NA,NA,NA,NA,"SOC",NA,"1ere CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM",NA,NA,NA,NA,"COM",NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM","M",1991-06-13,1995-06-10,"FM","COM",NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","M",1995-06-18,2001-03-10,"FM","COM",NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2004-12-10,NA,"COM",NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM",NA,NA,NA,NA,"COM",NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"CONSEILLER MUNICIPAL",2014-03-23,2020-03-15,"FM",NA,NA,NA,NA,"COM",NA,"SAINT DENIS","Commune","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"DEPUTE",1993-03-21,1997-05-20,"FM",NA,NA,NA,NA,"COM",NA,"2e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"DEPUTE",1997-05-25,2002-06-01,"FM",NA,NA,NA,NA,"COM",NA,"2e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"DEPUTE",2002-06-09,2007-06-01,"FM",NA,NA,NA,NA,"COM",NA,"2e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_023","BRAOUEZEC","PATRICK","M",1950-12-11,"DEPUTE",2007-06-17,2012-06-10,"FM",NA,NA,NA,NA,"COM",NA,"2e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"CONSEILLER MUNICIPAL",1971-03-14,1977-03-10,"FM",NA,NA,NA,NA,"COM",NA,"MONTREUIL","Commune","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"CONSEILLER MUNICIPAL",1977-03-13,1983-03-01,"FM",NA,NA,NA,NA,"COM",NA,"MONTREUIL","Commune","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"CONSEILLER MUNICIPAL",1983-03-06,1989-03-10,"FM","M",1984-03-31,1989-03-10,"FM","COM",NA,"MONTREUIL","Commune","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"CONSEILLER MUNICIPAL",1989-03-19,1995-06-10,"FM","M",1989-03-19,1995-06-10,"FM","COM",NA,"MONTREUIL","Commune","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"CONSEILLER MUNICIPAL",1995-06-18,2001-03-10,"FM","M",1995-06-18,2001-03-10,"FM","COM",NA,"MONTREUIL","Commune","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"CONSEILLER MUNICIPAL",2001-03-11,2008-03-01,"FM","M",2001-03-11,2008-03-01,"FM","COM",NA,"MONTREUIL","Commune","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"CONSEILLER MUNICIPAL",2008-03-09,2014-03-20,"FM",NA,NA,NA,NA,"COM",NA,"MONTREUIL","Commune","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"DEPUTE",1988-06-05,1993-03-20,"FM",NA,NA,NA,NA,"COM",NA,"7e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
"ssd_024","BRARD","JEAN PIERRE","M",1948-02-07,"DEPUTE",1993-03-21,1997-05-20,"FM",NA,NA,NA,NA,"COM",NA,"7e CIRCONSCRIPTION SEINE SAINT DENIS","Circonscription législative","WIKIPEDIA"
